Index,Year,st,State,Atkin05,Gini,RMeanDev,Theil
57,1918,8,Delaware,0.3292946517467499,0.5692365169525146,0.8928802013397217,1.2282780408859253
58,1918,9,District of Columbia,0.1864168345928192,0.43861478567123413,0.6456353068351746,0.5457763671875
59,1918,10,Florida,0.13232038915157318,0.3829387426376343,0.5639222264289856,0.33537906408309937
60,1918,11,Georgia,0.14218510687351227,0.39297807216644287,0.5683010816574097,0.37505486607551575
61,1918,13,Idaho,0.0800352394580841,0.30374765396118164,0.42729321122169495,0.18946459889411926
62,1918,14,Illinois,0.1900613009929657,0.44760388135910034,0.6528511643409729,0.5648954510688782
63,1918,15,Indiana,0.10700351744890213,0.3305494785308838,0.4666944742202759,0.2853230834007263
64,1918,16,Iowa,0.08045128732919693,0.3008235692977905,0.416966050863266,0.18959197402000427
65,1918,17,Kansas,0.0952303409576416,0.3243911862373352,0.45432889461517334,0.23471054434776306
66,1918,18,Kentucky,0.15233607590198517,0.40514305233955383,0.5953360199928284,0.4101310074329376
67,1918,19,Louisiana,0.19292998313903809,0.46657729148864746,0.6826428771018982,0.5187421441078186
68,1918,20,Maine,0.16211536526679993,0.4131195843219757,0.598116934299469,0.4549857974052429
69,1918,21,Maryland,0.17693130671977997,0.42296791076660156,0.6128675937652588,0.5285747647285461
70,1918,22,Massachusetts,0.24364280700683594,0.5024549961090088,0.7557638883590698,0.7543438076972961
71,1918,23,Michigan,0.17888371646404266,0.4270597994327545,0.6208996772766113,0.5433458089828491
72,1918,24,Minnesota,0.14755165576934814,0.3801316022872925,0.539054274559021,0.43661874532699585
73,1918,25,Mississippi,0.12798717617988586,0.377701073884964,0.5343680381774902,0.32391276955604553
74,1918,26,Missouri,0.16377249360084534,0.4201368987560272,0.6085218191146851,0.44623589515686035
75,1918,27,Montana,0.1007903590798378,0.31743064522743225,0.44103312492370605,0.2847070097923279
76,1918,28,Nebraska,0.0827963799238205,0.305358350276947,0.43147215247154236,0.19965875148773193
77,1918,29,Nevada,0.06898558884859085,0.28269949555397034,0.3874540627002716,0.15850169956684113
78,1918,30,New Hampshire,0.1721920669078827,0.42521312832832336,0.6219331622123718,0.48456791043281555
79,1918,31,New Jersey,0.18564410507678986,0.4334337115287781,0.6351362466812134,0.5587428212165833
80,1918,32,New Mexico,0.08233083039522171,0.2884005904197693,0.4030514359474182,0.21663005650043488
81,1918,33,New York,0.29628515243530273,0.5576754808425903,0.8523374199867249,1.0024056434631348
82,1918,34,North Carolina,0.17467236518859863,0.42341578006744385,0.6334444880485535,0.5089000463485718
83,1918,35,North Dakota,0.0711398497223854,0.28773486614227295,0.40939295291900635,0.1623288244009018
84,1918,36,Ohio,0.16815239191055298,0.4066348969936371,0.5865288376808167,0.5095386505126953
85,1918,37,Oklahoma,0.12678825855255127,0.3648566007614136,0.5167051553726196,0.3446602523326874
86,1918,38,Oregon,0.14861352741718292,0.3924954831600189,0.5640767216682434,0.42963677644729614
87,1918,39,Pennsylvania,0.20344892144203186,0.44558268785476685,0.6485572457313538,0.656708836555481
88,1918,40,Rhode Island,0.2736465036869049,0.5298019647598267,0.8072625994682312,0.8999613523483276
89,1918,41,South Carolina,0.10905607789754868,0.34995225071907043,0.5063860416412354,0.2696645259857178
90,1918,42,South Dakota,0.06171632185578346,0.27046871185302734,0.3822200894355774,0.13744932413101196
91,1918,43,Tennessee,0.14746853709220886,0.397225022315979,0.5808414220809937,0.3942909240722656
92,1918,44,Texas,0.15951985120773315,0.41127923130989075,0.6067641973495483,0.44571685791015625
93,1918,45,Utah,0.10444547235965729,0.34023988246917725,0.48544755578041077,0.26098233461380005
94,1918,46,Vermont,0.18160738050937653,0.43948426842689514,0.6344231367111206,0.5138023495674133
95,1918,47,Virginia,0.13952700793743134,0.38419803977012634,0.5565645694732666,0.37824198603630066
96,1918,48,Washington,0.10995472222566605,0.3366076648235321,0.47882765531539917,0.302004873752594
97,1918,49,West Virginia,0.12143480777740479,0.3530166745185852,0.4965052902698517,0.33392658829689026
98,1918,50,Wisconsin,0.146935373544693,0.3915911912918091,0.5612300634384155,0.4038645625114441
99,1918,51,Wyoming,0.16005246341228485,0.42813217639923096,0.6374987959861755,0.41133370995521545
100,1919,0,United States,0.19655664265155792,0.45560067892074585,0.6635914444923401,0.5954034328460693
101,1919,1,Alabama,0.13849732279777527,0.3891565501689911,0.5635086297988892,0.3616463541984558
102,1919,3,Arizona,0.11289551109075546,0.3477092385292053,0.5034294724464417,0.2958357036113739
103,1919,4,Arkansas,0.1210034191608429,0.3676636815071106,0.5350855588912964,0.304370254278183
104,1919,5,California,0.17293715476989746,0.4374138414859772,0.6334590315818787,0.4737256169319153
105,1919,6,Colorado,0.14152415096759796,0.3912094533443451,0.5619810819625854,0.38285964727401733
106,1919,7,Connecticut,0.1983412355184555,0.4604174792766571,0.6808854341506958,0.5712856650352478
107,1919,8,Delaware,0.3079729378223419,0.5529280304908752,0.8525426387786865,1.1138768196105957
108,1919,9,District of Columbia,0.18870443105697632,0.4500585198402405,0.657024085521698,0.5455406308174133
109,1919,10,Florida,0.14636613428592682,0.4002903699874878,0.572597324848175,0.3960779309272766
110,1919,11,Georgia,0.14425092935562134,0.39640742540359497,0.5713865160942078,0.3811192512512207
111,1919,13,Idaho,0.08868571370840073,0.3220770061016083,0.4534907639026642,0.20907463133335114
112,1919,14,Illinois,0.18106962740421295,0.43944549560546875,0.6280356645584106,0.527614176273346
113,1919,15,Indiana,0.12214293330907822,0.3598850965499878,0.5105222463607788,0.3243377208709717
114,1919,16,Iowa,0.09078899770975113,0.3208426237106323,0.44082731008529663,0.21293960511684418
115,1919,17,Kansas,0.1062084287405014,0.3374501168727875,0.4687507152557373,0.27920806407928467
116,1919,18,Kentucky,0.1258636713027954,0.3741201162338257,0.5362233519554138,0.3214845359325409
117,1919,19,Louisiana,0.21726055443286896,0.4924091100692749,0.7346104383468628,0.6075069308280945
118,1919,20,Maine,0.15081088244915009,0.40401971340179443,0.5787562131881714,0.4193006753921509
119,1919,21,Maryland,0.19293059408664703,0.45282867550849915,0.6608368754386902,0.5641583800315857
120,1919,22,Massachusetts,0.23670318722724915,0.49811848998069763,0.7413628101348877,0.7220854163169861
121,1919,23,Michigan,0.2141486406326294,0.4569639563560486,0.6598511338233948,0.8296862840652466
122,1919,24,Minnesota,0.15681737661361694,0.4063222110271454,0.5827142000198364,0.4455643594264984
123,1919,25,Mississippi,0.17154142260551453,0.4408343434333801,0.645241916179657,0.4487605094909668
124,1919,26,Missouri,0.1750577837228775,0.440644234418869,0.6404394507408142,0.47332704067230225
125,1919,27,Montana,0.08918844908475876,0.3091326653957367,0.4265068471431732,0.23495140671730042
126,1919,28,Nebraska,0.11388065665960312,0.3610927164554596,0.5148721933364868,0.28348687291145325
127,1919,29,Nevada,0.08545728027820587,0.30995357036590576,0.438471257686615,0.21392862498760223
128,1919,30,New Hampshire,0.14906355738639832,0.4011933207511902,0.5737587809562683,0.40657374262809753
129,1919,31,New Jersey,0.183307483792305,0.437443345785141,0.6287217140197754,0.538810133934021
130,1919,32,New Mexico,0.09404482692480087,0.31857404112815857,0.46621206402778625,0.23475238680839539
131,1919,33,New York,0.29542574286460876,0.5652174949645996,0.8651279211044312,0.9463533759117126
132,1919,34,North Carolina,0.17729152739048004,0.43548473715782166,0.6359125375747681,0.5082311034202576
133,1919,35,North Dakota,0.07621192187070847,0.2970370650291443,0.4057255685329437,0.17323723435401917
134,1919,36,Ohio,0.18780627846717834,0.44683408737182617,0.6534760594367981,0.5444097518920898
135,1919,37,Oklahoma,0.14441677927970886,0.3928202688694,0.5590044856071472,0.40315374732017517
136,1919,38,Oregon,0.16239571571350098,0.41910117864608765,0.6011849641799927,0.46244722604751587
137,1919,39,Pennsylvania,0.217680886387825,0.4744810461997986,0.7011408805847168,0.6788374781608582
138,1919,40,Rhode Island,0.2513720691204071,0.5167624354362488,0.7776279449462891,0.7768421769142151
139,1919,41,South Carolina,0.12145881354808807,0.3666272759437561,0.5185862183570862,0.3080776631832123
140,1919,42,South Dakota,0.07870086282491684,0.3034740388393402,0.4215438961982727,0.17843769490718842
141,1919,43,Tennessee,0.16653160750865936,0.4323772192001343,0.6306829452514648,0.43825972080230713
142,1919,44,Texas,0.16061687469482422,0.4169008731842041,0.6044762134552002,0.44443148374557495
143,1919,45,Utah,0.10088632255792618,0.33783817291259766,0.4777872562408447,0.24763546884059906
144,1919,46,Vermont,0.17610083520412445,0.4379562437534332,0.6337385773658752,0.48881661891937256
145,1919,47,Virginia,0.13965333998203278,0.38956311345100403,0.563180685043335,0.3717402517795563
146,1919,48,Washington,0.1367894858121872,0.3883247375488281,0.5647567510604858,0.36923834681510925
147,1919,49,West Virginia,0.14440086483955383,0.39206355810165405,0.5625694990158081,0.3930400013923645
148,1919,50,Wisconsin,0.13856497406959534,0.39308807253837585,0.5629266500473022,0.36198997497558594
149,1919,51,Wyoming,0.10894317179918289,0.3418178856372833,0.48683059215545654,0.2819434702396393
150,1920,0,United States,0.1571131944656372,0.40220576524734497,0.583875298500061,0.4568385183811188
151,1920,1,Alabama,0.11489704996347427,0.34449082612991333,0.490989089012146,0.303602933883667
152,1920,3,Arizona,0.07301139086484909,0.2724536657333374,0.3829764425754547,0.18375587463378906
153,1920,4,Arkansas,0.1021016463637352,0.3229459822177887,0.4591608941555023,0.27126795053482056
154,1920,5,California,0.14029335975646973,0.39160552620887756,0.5649212002754211,0.3726786673069
155,1920,6,Colorado,0.11688058078289032,0.3462798297405243,0.49300169944763184,0.32196876406669617
156,1920,7,Connecticut,0.15208418667316437,0.39910459518432617,0.5686334371566772,0.4210323989391327
157,1920,8,Delaware,0.15665121376514435,0.39618274569511414,0.5761317610740662,0.45619118213653564
158,1920,9,District of Columbia,0.14727726578712463,0.3890211284160614,0.5614967942237854,0.4196203947067261
159,1920,10,Florida,0.13738304376602173,0.383566290140152,0.553939700126648,0.3714769184589386
160,1920,11,Georgia,0.12893983721733093,0.360348641872406,0.524395763874054,0.3541836738586426
161,1920,13,Idaho,0.06376265734434128,0.26845771074295044,0.3706527352333069,0.14946000277996063
162,1920,14,Illinois,0.16561563313007355,0.41676169633865356,0.6177427172660828,0.47040942311286926
163,1920,15,Indiana,0.10906200855970383,0.3335212767124176,0.472360223531723,0.2913610637187958
164,1920,16,Iowa,0.10749004781246185,0.3549708425998688,0.5081416368484497,0.2560988664627075
165,1920,17,Kansas,0.10565397888422012,0.3410663604736328,0.48662543296813965,0.26574474573135376
166,1920,18,Kentucky,0.12974564731121063,0.3778044879436493,0.5469109416007996,0.33355867862701416
167,1920,19,Louisiana,0.14460094273090363,0.395124226808548,0.5645897388458252,0.3877330422401428
168,1920,20,Maine,0.1349259465932846,0.37715694308280945,0.5360061526298523,0.3745446801185608
169,1920,21,Maryland,0.15878163278102875,0.4086507260799408,0.5918459296226501,0.4444580674171448
170,1920,22,Massachusetts,0.17645199596881866,0.42359596490859985,0.61121666431427,0.5179962515830994
171,1920,23,Michigan,0.15481755137443542,0.3874329924583435,0.5617005228996277,0.5022637844085693
172,1920,24,Minnesota,0.13878676295280457,0.37863022089004517,0.5420542359352112,0.38429751992225647
173,1920,25,Mississippi,0.11558020859956741,0.34552785754203796,0.4948662221431732,0.30793455243110657
174,1920,26,Missouri,0.16194668412208557,0.4184824228286743,0.616337239742279,0.43867912888526917
175,1920,27,Montana,0.06618686020374298,0.2564984858036041,0.3513210713863373,0.17816011607646942
176,1920,28,Nebraska,0.10974360257387161,0.35385289788246155,0.5077944993972778,0.26947981119155884
177,1920,29,Nevada,0.05561558157205582,0.25426948070526123,0.35396501421928406,0.12657040357589722
178,1920,30,New Hampshire,0.1260177046060562,0.36543604731559753,0.5175448060035706,0.3368649184703827
179,1920,31,New Jersey,0.15618795156478882,0.40334072709083557,0.5836290121078491,0.44387513399124146
180,1920,32,New Mexico,0.06622686982154846,0.2681908905506134,0.3717747628688812,0.158106729388237
181,1920,33,New York,0.21449418365955353,0.47248372435569763,0.7018988728523254,0.6624327898025513
182,1920,34,North Carolina,0.1803247630596161,0.4246625602245331,0.618078887462616,0.5793541073799133
183,1920,35,North Dakota,0.07197485864162445,0.2864956557750702,0.40146738290786743,0.16788305342197418
184,1920,36,Ohio,0.15189169347286224,0.39158114790916443,0.5707629323005676,0.4348223805427551
185,1920,37,Oklahoma,0.14587819576263428,0.3913494646549225,0.5682787299156189,0.4059518277645111
186,1920,38,Oregon,0.12323640286922455,0.3603787124156952,0.5160493850708008,0.3415071666240692
187,1920,39,Pennsylvania,0.18212878704071045,0.4273269772529602,0.6307776570320129,0.547250509262085
188,1920,40,Rhode Island,0.21974116563796997,0.47553879022598267,0.7013841867446899,0.6747420430183411
189,1920,41,South Carolina,0.11818680912256241,0.3515593707561493,0.5042981505393982,0.30982205271720886
190,1920,42,South Dakota,0.08906204998493195,0.32506290078163147,0.45899632573127747,0.20566941797733307
191,1920,43,Tennessee,0.14610081911087036,0.3994349241256714,0.5868133902549744,0.38354042172431946
192,1920,44,Texas,0.11427199095487595,0.34203705191612244,0.48466917872428894,0.3097793459892273
193,1920,45,Utah,0.08191152662038803,0.2910747528076172,0.4017440676689148,0.2057332545518875
194,1920,46,Vermont,0.15129348635673523,0.40075263381004333,0.5729594826698303,0.4218273162841797
195,1920,47,Virginia,0.12193185091018677,0.35929009318351746,0.5150564908981323,0.3206067681312561
196,1920,48,Washington,0.09454415738582611,0.31838563084602356,0.4454553723335266,0.24805763363838196
197,1920,49,West Virginia,0.1166158989071846,0.33750060200691223,0.48010531067848206,0.32106655836105347
198,1920,50,Wisconsin,0.14177446067333221,0.38908106088638306,0.5711821913719177,0.37922531366348267
199,1920,51,Wyoming,0.05869599059224129,0.24297496676445007,0.32833412289619446,0.14578087627887726
200,1921,0,United States,0.16398818790912628,0.4133283197879791,0.5845140218734741,0.4529511332511902
201,1921,1,Alabama,0.11599422991275787,0.3439682424068451,0.4688727557659149,0.3002411723136902
202,1921,3,Arizona,0.05108952149748802,0.2314300537109375,0.30995309352874756,0.11974546313285828
203,1921,4,Arkansas,0.11629492789506912,0.353878378868103,0.48006030917167664,0.2802194654941559
204,1921,5,California,0.14884600043296814,0.4012813866138458,0.5648719072341919,0.38142314553260803
205,1921,6,Colorado,0.1391109824180603,0.3886685073375702,0.5350179672241211,0.34657272696495056
206,1921,7,Connecticut,0.17918020486831665,0.44016432762145996,0.625643789768219,0.47659024596214294
207,1921,8,Delaware,0.1545473337173462,0.3968052268028259,0.5542280673980713,0.4242158830165863
208,1921,9,District of Columbia,0.14900171756744385,0.40209710597991943,0.5731398463249207,0.3877374231815338
209,1921,10,Florida,0.14115014672279358,0.3983888626098633,0.5487556457519531,0.3440852165222168
210,1921,11,Georgia,0.128417506814003,0.3686577379703522,0.4973999559879303,0.3187670409679413
211,1921,13,Idaho,0.08048451691865921,0.29245609045028687,0.38846543431282043,0.1712658852338791
212,1921,14,Illinois,0.1548120230436325,0.39778342843055725,0.5791740417480469,0.43060198426246643
213,1921,15,Indiana,0.1183551773428917,0.3494131863117218,0.47796913981437683,0.30045339465141296
214,1921,16,Iowa,0.09525343030691147,0.32296809554100037,0.4497057795524597,0.2351759970188141
215,1921,17,Kansas,0.11679106205701828,0.35802721977233887,0.488027423620224,0.2637481987476349
216,1921,18,Kentucky,0.13748688995838165,0.3892693519592285,0.5406267046928406,0.338774710893631
217,1921,19,Louisiana,0.13085831701755524,0.3788805305957794,0.5239958763122559,0.3258001208305359
218,1921,20,Maine,0.1491343230009079,0.3938019871711731,0.5538372993469238,0.41234737634658813
219,1921,21,Maryland,0.1770727038383484,0.44413459300994873,0.6338172554969788,0.46201291680336
220,1921,22,Massachusetts,0.18527565896511078,0.44192561507225037,0.6293305158615112,0.5153352618217468
221,1921,23,Michigan,0.16647246479988098,0.4112640917301178,0.5744993090629578,0.487125962972641
222,1921,24,Minnesota,0.13634660840034485,0.3784279227256775,0.520300030708313,0.3612403869628906
223,1921,25,Mississippi,0.13644959032535553,0.4073385000228882,0.5407477617263794,0.31238123774528503
224,1921,26,Missouri,0.14884130656719208,0.3954680562019348,0.5616366863250732,0.3924625515937805
225,1921,27,Montana,0.09067688882350922,0.3081909716129303,0.4024062752723694,0.2050856202840805
226,1921,28,Nebraska,0.12776513397693634,0.3746212124824524,0.5118263959884644,0.29802995920181274
227,1921,29,Nevada,0.08935098350048065,0.30975377559661865,0.41748934984207153,0.20539571344852448
228,1921,30,New Hampshire,0.13942894339561462,0.3801250755786896,0.5341744422912598,0.3496158719062805
229,1921,31,New Jersey,0.16750915348529816,0.4225906729698181,0.6000743508338928,0.453622430562973
230,1921,32,New Mexico,0.08845765143632889,0.3082023859024048,0.41273608803749084,0.20161586999893188
231,1921,33,New York,0.21717774868011475,0.47601714730262756,0.697539746761322,0.6436939835548401
232,1921,34,North Carolina,0.14190520346164703,0.3798615634441376,0.5358405709266663,0.3855891525745392
233,1921,35,North Dakota,0.08895810693502426,0.3138235807418823,0.4206506013870239,0.19353413581848145
234,1921,36,Ohio,0.15449391305446625,0.3995523452758789,0.5653464198112488,0.42172563076019287
235,1921,37,Oklahoma,0.11853887140750885,0.3528393507003784,0.480694055557251,0.2904089391231537
236,1921,38,Oregon,0.13798151910305023,0.3728083074092865,0.5092783570289612,0.3791328966617584
237,1921,39,Pennsylvania,0.1696327179670334,0.41411253809928894,0.5931193828582764,0.49177131056785583
238,1921,40,Rhode Island,0.21878111362457275,0.4728355407714844,0.6915349364280701,0.659250020980835
239,1921,41,South Carolina,0.11171021312475204,0.34717264771461487,0.4649578034877777,0.2713302969932556
240,1921,42,South Dakota,0.10583750158548355,0.35202592611312866,0.4703064560890198,0.2274322360754013
241,1921,43,Tennessee,0.14067472517490387,0.3969435393810272,0.5462625026702881,0.3428696393966675
242,1921,44,Texas,0.1206514909863472,0.3570568859577179,0.4785830080509186,0.2955350875854492
243,1921,45,Utah,0.10265689343214035,0.33374905586242676,0.45499512553215027,0.23789863288402557
244,1921,46,Vermont,0.14396750926971436,0.3951343894004822,0.5490357875823975,0.3692682385444641
245,1921,47,Virginia,0.12108258157968521,0.3626134395599365,0.49492645263671875,0.29622510075569153
246,1921,48,Washington,0.12695127725601196,0.38995546102523804,0.5284690260887146,0.2910234034061432
247,1921,49,West Virginia,0.12509630620479584,0.3591238558292389,0.4928446412086487,0.31954261660575867
248,1921,50,Wisconsin,0.1573811024427414,0.4134257435798645,0.589351236820221,0.38588088750839233
249,1921,51,Wyoming,0.09447997063398361,0.3110180199146271,0.4104156196117401,0.2193475067615509
250,1922,0,United States,0.1887618601322174,0.4401189684867859,0.6276289820671082,0.5521975755691528
251,1922,1,Alabama,0.13231177628040314,0.3744810223579407,0.5263543128967285,0.3351803421974182
252,1922,3,Arizona,0.10091640055179596,0.32783442735671997,0.45051905512809753,0.2332688570022583
253,1922,4,Arkansas,0.14462018013000488,0.392719030380249,0.5503223538398743,0.36063843965530396
254,1922,5,California,0.1615745574235916,0.41126132011413574,0.5870336890220642,0.4342553913593292
255,1922,6,Colorado,0.16849385201931,0.41046956181526184,0.5715190172195435,0.5033283829689026
256,1922,7,Connecticut,0.1803755760192871,0.4374036490917206,0.6269124746322632,0.494240939617157
257,1922,8,Delaware,0.15952831506729126,0.391823947429657,0.5634360313415527,0.46831706166267395
258,1922,9,District of Columbia,0.1646396666765213,0.41199958324432373,0.592621922492981,0.46745070815086365
259,1922,10,Florida,0.16361159086227417,0.41555166244506836,0.5860917568206787,0.443814218044281
260,1922,11,Georgia,0.1366405040025711,0.37795862555503845,0.5204538702964783,0.3498227894306183
261,1922,13,Idaho,0.08744596689939499,0.29536476731300354,0.3948296904563904,0.1882375329732895
262,1922,14,Illinois,0.1914631426334381,0.4474460780620575,0.6389262676239014,0.5493023991584778
263,1922,15,Indiana,0.13294461369514465,0.36943480372428894,0.5095828175544739,0.342783123254776
264,1922,16,Iowa,0.09031649678945541,0.30783721804618835,0.4122568964958191,0.22680844366550446
265,1922,17,Kansas,0.12592317163944244,0.37236788868904114,0.5081050395965576,0.2946224808692932
266,1922,18,Kentucky,0.15579695999622345,0.4122235178947449,0.5827741026878357,0.3951036036014557
267,1922,19,Louisiana,0.13729457557201385,0.3832743167877197,0.5378041863441467,0.35518965125083923
268,1922,20,Maine,0.16347767412662506,0.41048985719680786,0.5855663418769836,0.4691717326641083
269,1922,21,Maryland,0.18437029421329498,0.44929468631744385,0.640799343585968,0.5005151033401489
270,1922,22,Massachusetts,0.2290714979171753,0.4932638704776764,0.7126206159591675,0.6581772565841675
271,1922,23,Michigan,0.19211581349372864,0.4291006624698639,0.6087995171546936,0.6504735946655273
272,1922,24,Minnesota,0.15671460330486298,0.403665155172348,0.5637438893318176,0.42261144518852234
273,1922,25,Mississippi,0.14447014033794403,0.3936094343662262,0.541069507598877,0.36474716663360596
274,1922,26,Missouri,0.16980279982089996,0.422457754611969,0.6066524386405945,0.4566735327243805
275,1922,27,Montana,0.09870331734418869,0.3219016492366791,0.4294985830783844,0.22568078339099884
276,1922,28,Nebraska,0.12308508902788162,0.36515897512435913,0.4987253248691559,0.2946028411388397
277,1922,29,Nevada,0.08114764839410782,0.30126217007637024,0.4141979515552521,0.1744656264781952
278,1922,30,New Hampshire,0.1599210649728775,0.40825772285461426,0.572079062461853,0.41821718215942383
279,1922,31,New Jersey,0.18511363863945007,0.43651410937309265,0.6186597347259521,0.570972740650177
280,1922,32,New Mexico,0.09634675085544586,0.32284510135650635,0.43955063819885254,0.22224335372447968
281,1922,33,New York,0.2521834671497345,0.5121102929115295,0.7569957375526428,0.7882720828056335
282,1922,34,North Carolina,0.15061846375465393,0.3849669098854065,0.5402199625968933,0.423184335231781
283,1922,35,North Dakota,0.09123887121677399,0.31688380241394043,0.4294516146183014,0.1968916356563568
284,1922,36,Ohio,0.17355260252952576,0.4207645058631897,0.6025294661521912,0.5010857582092285
285,1922,37,Oklahoma,0.1708858460187912,0.4219604730606079,0.5933151841163635,0.48419883847236633
286,1922,38,Oregon,0.1491890251636505,0.386976957321167,0.5348336100578308,0.396383672952652
287,1922,39,Pennsylvania,0.20139488577842712,0.45325085520744324,0.6552049517631531,0.5991130471229553
288,1922,40,Rhode Island,0.22720812261104584,0.48187336325645447,0.7086693048477173,0.6867008805274963
